"";"Country";"Brand";"Month";"Gross.Sales";"Net.Sales";"Volume";"Mgmt_Sales";"Total_expenses";"Expense_A240";"Expense_B240";"Expense_C240";"Expense_D240";"Expense_Q240"
"2712";"France";"GILENYA";2022-08-01;NA;NA;NA;NA;364297,30258124;165649,016413969;145658,547345074;0;36029,2085406951;16960,5302815022
"2713";"France";"GILENYA";2022-09-01;NA;NA;NA;NA;358687,988314066;171717,864923216;128778,537940868;0;35688,9288162994;22502,6566336828
"2714";"France";"GILENYA";2022-10-01;NA;NA;NA;NA;316438,953977099;171439,665867544;86013,8443478191;0;36505,600154849;22479,8436068871
"2715";"France";"GILENYA";2022-11-01;NA;NA;NA;NA;451523,015339684;171575,067725244;220674,585291843;0;36709,7679894864;22563,5943331113
"2716";"France";"GILENYA";2022-12-01;NA;NA;NA;NA;383871,749428777;200621,043712557;149859,267663355;0;14222,2063080421;19169,2317448224
"2717";"France";"LUCENTIS";2012-01-01;31494678,1499999;23524033,23;15955,5;23125000;2304000;652000;754000;824000;0;74000
"2718";"France";"LUCENTIS";2012-02-01;28053461,1499999;19919349,72;13580;20319000;3087000;716000;758000;1458000;0;155000
"2719";"France";"LUCENTIS";2012-03-01;29538190,15;21783059,3300001;14951,5;22777000;2356000;649000;973000;547000;77000;110000
"2720";"France";"LUCENTIS";2012-04-01;31013565,0799999;22466220,98;15710,5;20476000;1091000;567000;389000;0;25000;110000
"2721";"France";"LUCENTIS";2012-05-01;27623785,91;20331247,1;13991,5;21749000;2103000;557000;1024000;0;403000;119000
"2722";"France";"LUCENTIS";2012-06-01;30377740,12;21779240,2900001;15483,5;22542000;2323000;746000;1364000;0;93000;120000
"2723";"France";"LUCENTIS";2012-07-01;32556181,14;24694822,76;18236,5;23709000;1358000;653000;490000;0;93000;122000
"2724";"France";"LUCENTIS";2012-08-01;27088996,1;21352801,94;15223,5;21004000;1344000;698000;449000;1000;95000;101000
"2725";"France";"LUCENTIS";2012-09-01;32323781,21;26402003,42;18191;27046000;2531000;647000;1671000;0;93000;120000
"2726";"France";"LUCENTIS";2012-10-01;38179310,0699999;30181494,12;21488;28677000;2055000;709000;1130000;0;92000;124000
"2727";"France";"LUCENTIS";2012-11-01;35248883,7799999;26056125,76;19838,5;27990000;2338000;685000;1469000;-1000;93000;92000
"2728";"France";"LUCENTIS";2012-12-01;34305589,7499999;26621425,78;19282,5;23635000;3233000;1229000;1801000;0;103000;100000
"2729";"France";"LUCENTIS";2013-01-01;36653837,4399999;27956615,42;20600,5;30133000;1523000;716000;559000;0;93000;155000
"2730";"France";"LUCENTIS";2013-02-01;34701374,47;26339552,52;21973;23623000;1791000;624000;963000;0;73000;131000
"2731";"France";"LUCENTIS";2013-03-01;35262435,02;27755342,18;22330;26168000;1212000;864000;156000;0;94000;98000
"2732";"France";"LUCENTIS";2013-04-01;35795073,01;28307330,7599999;22662;26863000;1287000;591000;532000;0;56000;108000
"2733";"France";"LUCENTIS";2013-05-01;34024979,98;25855094;21544;26267700;2254000;634000;1454000;0;93000;73000
"2734";"France";"LUCENTIS";2013-06-01;33966496,86;25965522,07;21503;26385300;3175000;1107000;1808000;0;77000;183000
"2735";"France";"LUCENTIS";2013-07-01;38890237,94;30200165,58;24609;28453600;1836000;1001000;607000;0;92000;136000
"2736";"France";"LUCENTIS";2013-08-01;28465260,86;22299797,24;17921,5;23005100;1514700;610400;655300;0;88100;160900
"2737";"France";"LUCENTIS";2013-09-01;37113375,8;29137243,0599999;23514,5;28244500;2518600;639300;1675700;0;87900;115700
"2738";"France";"LUCENTIS";2013-10-01;36954784,42;31106166,92;23399;31142300;2855900;821200;1800300;0;99200;135200
"2739";"France";"LUCENTIS";2013-11-01;33369913,34;28077193,36;21129,5;27695600;2991100;922500;1807200;0;94199,9999999999;167200
"2740";"France";"LUCENTIS";2013-12-01;26279381,37;23417996,02;16639;22785000;2521100;809700,000000001;1481400;0;97900;132100
"2741";"France";"LUCENTIS";2014-01-01;30097848,74;25266269,8;19051,5;24816700;1524400;661100;679100;0;59000;125200
"2742";"France";"LUCENTIS";2014-02-01;26033111,96;22034292,14;16482,5;20501800;1819500;843700;762200;0;63900;149700
"2743";"France";"LUCENTIS";2014-03-01;24638253,76;22992181,57;15598;23834600;2319200;921900;1186300;0;81300;129700
"2744";"France";"LUCENTIS";2014-04-01;25522626,48;17491817,42;16156;17206800;2400000;871700;1358100;0;29900;140300
"2745";"France";"LUCENTIS";2014-05-01;20708941,15;17867222,02;14242,5;19970300;2305000;866900;1252300;0;54400;131400
"2746";"France";"LUCENTIS";2014-06-01;27946453;25472144,61;19227;21572700;1842600;856900;820800;0;54200;110700
"2747";"France";"LUCENTIS";2014-07-01;27095682,94;24575620,49;18731;21267800;1705500;1049300;469400;0;46200;140600
"2748";"France";"LUCENTIS";2014-08-01;19337708,04;17746673,51;13349;16667200;1333900;829800;343600;0;60000;100500
"2749";"France";"LUCENTIS";2014-09-01;27525596,74;26531071,12;19099,5;23043300;2441800;780300;1492400;0;60100;109000
"2750";"France";"LUCENTIS";2014-10-01;27282573,04;25924620,18;18966,5;24349600;3019200;946799,999999999;1885900;0;50100;136400
"2751";"France";"LUCENTIS";2014-11-01;25550852,76;23385388,44;17748;22323000;1778200;706900;869900;0;47600;153800
"2752";"France";"LUCENTIS";2014-12-01;23305283,8;20746691,65;16189;20284700;2304000;925600;1212500;0;40500;125400
"2753";"France";"LUCENTIS";2015-01-01;28118699,24;26562268,58;19540,5;25980600;1872200;1161500;529400;0;54600;126700
"2754";"France";"LUCENTIS";2015-02-01;23331228,44;21334756,19;16217;20940600;1758800;1092800;472800;0;54600;138600
"2755";"France";"LUCENTIS";2015-03-01;25860762,04;23997769,55;18031;24854900;2291300;1038600;959100;0;72500;221100
"2756";"France";"LUCENTIS";2015-04-01;25054491,72;22668224,48;19368;20229000;1868500;1133200;520800;0;54800;159700
"2757";"France";"LUCENTIS";2015-05-01;21778332,37;21178493,5;16798;21306500;2220600;1024700;1000200;0;49900;145800
"2758";"France";"LUCENTIS";2015-06-01;25114439,03;24620399,23;19290;24282900;2492400;1379900;886900;0;74200;151400
"2759";"France";"LUCENTIS";2015-07-01;26676320,05;23514523,95;20553;20558600;1797100;1083600;539400,000000001;0;12400;161700
"2760";"France";"LUCENTIS";2015-08-01;18435001,76;17344573,28;14245,5;17639100;1431200;971099,999999999;299299,999999999;0;34000;126800
"2761";"France";"LUCENTIS";2015-09-01;24326683,62;22790613,45;18733;23647000;2107100;946700,000000001;1017800;0;21800;120800
"2762";"France";"LUCENTIS";2015-10-01;25527107,94;23217236,62;19686,5;21517900;2092700;1098400;740900,000000001;0;116500;136900
"2763";"France";"LUCENTIS";2015-11-01;24313184,99;22666620,37;18744;21553200;1823000;1053800;563799,999999999;0;55200;150200
"2764";"France";"LUCENTIS";2015-12-01;22707175,09;21733677,76;17453;20531300;2781900;1151800;1469000;0;93400;67700
"2765";"France";"LUCENTIS";2016-01-01;25543155,38;24004871,96;19719;22808200;1386300;967100;290400;0;28800;100000
"2766";"France";"LUCENTIS";2016-02-01;22281060,56;20131730,39;17173,5;20273600;1264700;835500;298200;0;35400;95600
"2767";"France";"LUCENTIS";2016-03-01;25513200,86;23940244,36;19709,5;22911400;1874500;914900;840100;0;15500;104000
"2768";"France";"LUCENTIS";2016-04-01;23608146,32;20284174,52;18138;20444600;1334800;911900;300900;0;18300;103700
"2769";"France";"LUCENTIS";2016-05-01;23666075,11;21906087,75;18234,5;22446400;1749300;732800;895400;0;36400;84700
"2770";"France";"LUCENTIS";2016-06-01;25082500,39;23337371,57;19315;23391500;2017200;861500;1029900;0;19800;106000
"2771";"France";"LUCENTIS";2016-07-01;26900448,72;24793361,42;20571,5;21353900;1418000;873900,000000001;398800;0;36800;108500
"2772";"France";"LUCENTIS";2016-08-01;20619472,81;19329862,7799999;15914;18879700;1176600;809700;266200;0;27700;73000
"2773";"France";"LUCENTIS";2016-09-01;25746654,15;23056716,29;19852;22669600;1756400;730300;913500;0;27800;84800
"2774";"France";"LUCENTIS";2016-10-01;26132045,6800001;23103796,61;20174,5;21834500;2305100;951400;1287300;0;-42200;108600
"2775";"France";"LUCENTIS";2016-11-01;25421380,51;22626513,12;19550,5;24065800;1709700;931299,999999999;589700;0;54800;133900
"2776";"France";"LUCENTIS";2016-12-01;26957560,54;23553860,54;20814,5;20469700;2736700;930800,000000001;1605800;0;71400;128700
"2777";"France";"LUCENTIS";2017-01-01;28174998,68;25599706,28;21718,5;24984800;1391000;937800;308800;0;42200;102200
"2778";"France";"LUCENTIS";2017-02-01;23965957,06;21940175,7500001;18501,5;21774600;1249100;848600;243200;0;37700;119600
"2779";"France";"LUCENTIS";2017-03-01;28740515,6500001;24834404,6399999;22263;24286500;2013200;1169700;711100;0;26700;105700
"2780";"France";"LUCENTIS";2017-04-01;26306213,96;24246639,03;20313,5;22645300;1684800;952200;607700;0;34600;90300
"2781";"France";"LUCENTIS";2017-05-01;26503931,47;23665301,38;20414;24425900;1700600;858500;712900;0;42100;87100
"2782";"France";"LUCENTIS";2017-06-01;29505696,9200001;25409805,31;22207,5;24475500;2199500;1028600;1008300;0;40900;121700
"2783";"France";"LUCENTIS";2017-07-01;27348398,14;24551529,03;21090,5;23601300;1891000;936400,000000001;815000;0;37500;102100
"2784";"France";"LUCENTIS";2017-08-01;21066423,28;17299088,21;16265;18963200;1263300;917400;195300;0;58700;91900
"2785";"France";"LUCENTIS";2017-09-01;30679139,8900001;27625742,49;23586;25588900;1808600;687500,000000001;920700;0;43600;156800
"2786";"France";"LUCENTIS";2017-10-01;29025843,3500001;22705769,2499999;22412,5;22024500;1836200;922699,999999999;654700;0;39600;219200
"2787";"France";"LUCENTIS";2017-11-01;30518127,19;24632618,13;23554;24596400;2080200;1120400;675900,000000001;0;8699,99999999999;275200
"2788";"France";"LUCENTIS";2017-12-01;26707984,5300001;23669633,17;20626;22852600;2152900;964100;1022200;0;54100;112500
"2789";"France";"LUCENTIS";2018-01-01;31965236,4100001;28369749,5699999;24651;28040029,351;1603500;1089900;371600;0;65200;76800
"2790";"France";"LUCENTIS";2018-02-01;26754907,9100001;22499451,7099999;20655,5;22698431,653;1578200;852900;565200;0;47500;112600
"2791";"France";"LUCENTIS";2018-03-01;31579473,6000001;25852808,1599998;24262,5;25674560,193;1571200;916900;498800;0;41000;114500
"2792";"France";"LUCENTIS";2018-04-01;28894080,5800001;22475858,8799998;22312,5;23241345,469;1525500;966500;434900;0;51000;73100
"2793";"France";"LUCENTIS";2018-05-01;29533604,7800001;26001107,59;22765,5;27224374,476;2128300;775000;1225700;0;24600;103000
"2794";"France";"LUCENTIS";2018-06-01;35284670,3900001;28783377,5100001;27341,5;26167399,11;1594100;615400,000000001;809800;0;53000;115900
"2795";"France";"LUCENTIS";2018-07-01;32268179,2000002;26018877,42;24857,5;26174574,8;1381000;811700;425500;0;39800;104000
"2796";"France";"LUCENTIS";2018-08-01;29543807,4400001;23638628,8399999;22725,5;21851475,029;1166900;781800;239100;0;50500;95500
"2797";"France";"LUCENTIS";2018-09-01;34195373,6700002;27126247,46;26312;25372285,135;1936500;893299,999999999;868700;0;44200;130300
"2798";"France";"LUCENTIS";2018-10-01;29974048,2100001;23600374,9;23135,5;28153263,451;1835100;904400;755800;0;36700;138200
"2799";"France";"LUCENTIS";2018-11-01;34855372,7099998;31104776,4799999;31574;28046827,545;1805500;924600;684099,999999999;0;36900;159900
"2800";"France";"LUCENTIS";2018-12-01;28387391,6599999;25591038,5999999;25533;24245128,391;2309000;1008800;1082800;0;67500;149900
"2801";"France";"LUCENTIS";2019-01-01;30516480,5199998;27237167,7599999;27726;31175500;1392700;1006300;270900;0;0;115500
"2802";"France";"LUCENTIS";2019-02-01;33680113,5699999;30917625,6299999;30626,5;25666257,264;1366600;787000;444800;0;0;134800
"2803";"France";"LUCENTIS";2019-03-01;31852964,6399999;28925249,39;28982;28656907,536;1494200;746200;633400;0;0;114600
"2804";"France";"LUCENTIS";2019-04-01;30570918,3;27608446,1299999;27772,5;28175028,284;1544300;894700;517400;0;0;132200
"2805";"France";"LUCENTIS";2019-05-01;NA;NA;NA;NA;2014006,206;663960,052;1196653,463;0;51684,3;101708,391
"2806";"France";"LUCENTIS";2019-06-01;NA;NA;NA;NA;1742431,259;607165,888;970413,872;0;50814,3;114037,199
"2807";"France";"LUCENTIS";2019-07-01;NA;NA;NA;NA;974279,613;503354,267;327317,118;0;45623,3;97984,928
"2808";"France";"LUCENTIS";2019-08-01;NA;NA;NA;NA;800204,504;503499,401;166494,074;0;46058,3;84152,729
"2809";"France";"LUCENTIS";2019-09-01;NA;NA;NA;NA;1817629,84;564123,97;1109245,262;0;45623,3;98637,308
"2810";"France";"LUCENTIS";2019-10-01;NA;NA;NA;NA;1851357,828;553357,205;1150968,594;0;46667,3;100364,729
"2811";"France";"LUCENTIS";2019-11-01;NA;NA;NA;NA;1024510,495;540566,313;333597,667;0;46928,3;103418,215
"2812";"France";"LUCENTIS";2019-12-01;NA;NA;NA;NA;1069823,079;683642,738;232832,392;0;69837,35;83510,599
"2813";"France";"LUCENTIS";2020-01-01;NA;NA;NA;NA;1344236,52683357;1021940,18386672;227829,376646337;0;0;94466,9663205112
"2814";"France";"LUCENTIS";2020-02-01;NA;NA;NA;NA;1283564,98657465;799231,764586218;374080,866490553;0;0;110252,355497878
"2815";"France";"LUCENTIS";2020-03-01;NA;NA;NA;NA;1384223,69088479;757797,640068915;532695,190726431;0;0;93730,8600894423
"2816";"France";"LUCENTIS";2020-04-01;NA;NA;NA;NA;1546974,2858013;865194,365782412;531150,124893609;0;62532,8124080661;88096,9827172086
"2817";"France";"LUCENTIS";2020-05-01;NA;NA;NA;NA;1827466,31339087;674279,496791254;1006396,50253588;0;63603,4469891784;83186,8670745488
"2818";"France";"LUCENTIS";2020-06-01;NA;NA;NA;NA;1588532,92077073;616602,622697329;816126,938156954;0;62532,8124080661;93270,5475083847
"2819";"France";"LUCENTIS";2020-07-01;NA;NA;NA;NA;922740,377392081;511177,533705734;275276,688665986;0;56144,6927407624;80141,4622795993
"2820";"France";"LUCENTIS";2020-08-01;NA;NA;NA;NA;776856,136462224;511324,923417197;140023,038371093;0;56680,0100313185;68828,1646426157
"2821";"France";"LUCENTIS";2020-09-01;NA;NA;NA;NA;1642596,87596473;572891,735690575;932885,40638377;0;56144,6927407624;80675,0411496268
"2822";"France";"LUCENTIS";2020-10-01;NA;NA;NA;NA;1669450,08658023;561957,630747964;967975,110042567;0;57429,4542380972;82087,8915516038
"2823";"France";"LUCENTIS";2020-11-01;NA;NA;NA;NA;971862,596651834;548967,939281901;280558,687793586;0;57750,6446124309;84585,3249639168
"2824";"France";"LUCENTIS";2020-12-01;NA;NA;NA;NA;1044328,08869299;694268,096363778;195814,170293229;0;85942,8528313182;68302,9692046642
"2825";"France";"LUCENTIS";2021-01-01;NA;NA;NA;NA;1354297,59375973;1040947,61569385;216947,214929858;0;0;96402,763136024
"2826";"France";"LUCENTIS";2021-02-01;NA;NA;NA;NA;1282821,65779463;814096,962686136;356213,071985238;0;0;112511,623123256
"2827";"France";"LUCENTIS";2021-03-01;NA;NA;NA;NA;1374795,0213404;771892,190033539;507251,258532936;0;0;95651,5727739251
"2828";"France";"LUCENTIS";2021-04-01;NA;NA;NA;NA;1528788,91251829;881286,425948399;505779,992034084;0;51820,2473410543;89902,2471947578
"2829";"France";"LUCENTIS";2021-05-01;NA;NA;NA;NA;1782746,10040688;686820,662869287;958326,452691105;0;52707,4703311716;84891,514515317
"2830";"France";"LUCENTIS";2021-06-01;NA;NA;NA;NA;1552218,13430137;628071,035917955;777145,023476191;0;51820,2473410543;95181,82756617
"2831";"France";"LUCENTIS";2021-07-01;NA;NA;NA;NA;911123,524019959;520685,107903185;262128,22867836;0;46526,4835000211;81783,7039383928
"2832";"France";"LUCENTIS";2021-08-01;NA;NA;NA;NA;771378,815197956;520835,238968728;133334,904601793;0;46970,0949950797;70238,5766323551
"2833";"France";"LUCENTIS";2021-09-01;NA;NA;NA;NA;1600728,43379787;583547,154454187;888326,579051462;0;46526,4835000211;82328,2167921995
"2834";"France";"LUCENTIS";2021-10-01;NA;NA;NA;NA;1625511,09200344;572409,682174066;921740,239719582;0;47591,1510881618;83770,0190216297
"2835";"France";"LUCENTIS";2021-11-01;NA;NA;NA;NA;960512,273701051;559178,390779852;267157,935632146;0;47857,317985197;86318,6293038563
"2836";"France";"LUCENTIS";2021-12-01;NA;NA;NA;NA;1034564,74415842;707181,037570819;186461,199667246;0;71219,8879182391;69702,6190021167
"2837";"France";"LUCENTIS";2022-01-01;NA;NA;NA;NA;1354297,59375973;1040947,61569385;216947,214929858;0;0;96402,763136024
"2838";"France";"LUCENTIS";2022-02-01;NA;NA;NA;NA;1282821,65779463;814096,962686136;356213,071985238;0;0;112511,623123256
"2839";"France";"LUCENTIS";2022-03-01;NA;NA;NA;NA;1374795,0213404;771892,190033539;507251,258532936;0;0;95651,5727739251
"2840";"France";"LUCENTIS";2022-04-01;NA;NA;NA;NA;1528788,91251829;881286,425948399;505779,992034084;0;51820,2473410543;89902,2471947578
"2841";"France";"LUCENTIS";2022-05-01;NA;NA;NA;NA;1782746,10040688;686820,662869287;958326,452691105;0;52707,4703311716;84891,514515317
"2842";"France";"LUCENTIS";2022-06-01;NA;NA;NA;NA;1552218,13430137;628071,035917955;777145,023476191;0;51820,2473410543;95181,82756617
"2843";"France";"LUCENTIS";2022-07-01;NA;NA;NA;NA;911123,524019959;520685,107903185;262128,22867836;0;46526,4835000211;81783,7039383928
"2844";"France";"LUCENTIS";2022-08-01;NA;NA;NA;NA;771378,815197956;520835,238968728;133334,904601793;0;46970,0949950797;70238,5766323551
"2845";"France";"LUCENTIS";2022-09-01;NA;NA;NA;NA;1600728,43379787;583547,154454187;888326,579051462;0;46526,4835000211;82328,2167921995
"2846";"France";"LUCENTIS";2022-10-01;NA;NA;NA;NA;1625511,09200344;572409,682174066;921740,239719582;0;47591,1510881618;83770,0190216297
"2847";"France";"LUCENTIS";2022-11-01;NA;NA;NA;NA;960512,273701051;559178,390779852;267157,935632146;0;47857,317985197;86318,6293038563
"2848";"France";"LUCENTIS";2022-12-01;NA;NA;NA;NA;1034564,74415842;707181,037570819;186461,199667246;0;71219,8879182391;69702,6190021167
"2849";"France";"ULTIBRO";2014-10-01;0,39;0;0;0;313300;184600;101400;0;0;27300
"2850";"France";"ULTIBRO";2014-12-01;2648298,4;2600779,32;190400,1;63500;659600;217000;405300;0;6400;30900
"2851";"France";"ULTIBRO";2015-01-01;32368,5;30382,84;2273,7;455700;3307400;3087100;122200;0;100;98000
"2852";"France";"ULTIBRO";2015-02-01;338428,91;157158,32;24320,34;398700;3019700;2536100;386700;0;900;96000
"2853";"France";"ULTIBRO";2015-03-01;1714621,44;1472384,53999999;122878,14;1949100;2685600;2297900;313100;5900;7700;61000
"2854";"France";"ULTIBRO";2015-04-01;2490877,65;2195060,73999999;179161,62;1977600;3273200;2887600;297200;3800;7100;77500
"2855";"France";"ULTIBRO";2015-05-01;2548022,53;2254136,97999999;182870,82;1898200;2848400;2512300;207700;2200;7300;118900
"2856";"France";"ULTIBRO";2015-06-01;2889359,69;2534034,51999999;206434,8;2343500;3522200;2642800;786500;2200;10900;79800,0000000001
"2857";"France";"ULTIBRO";2015-07-01;3797389,15;3411184,39;273049,92;2462000;3222300;2881800;255400;800,000000000001;2900;81400
"2858";"France";"ULTIBRO";2015-08-01;2778620,88;2464743,21999999;199631,52;2061200;2844600;2654600;113000;1100;5800;70100
"2859";"France";"ULTIBRO";2015-09-01;3220654,84;2825527,79999999;230135,4;2485600;2476800;2006800;387200;0;4000;78800
"2860";"France";"ULTIBRO";2015-10-01;3792886,1;3343155,16999999;272306,1;2851000;2619900;2249900;161200;699,999999999999;22700;185400
"2861";"France";"ULTIBRO";2015-11-01;3603922,2;3186933,49999999;259087,62;2762900;3709800;3278500;320800;600,000000000001;10300;99600
"2862";"France";"ULTIBRO";2015-12-01;3566649,92;3064613,67;255909,72;3032400;3947100;3039500;850000;699,999999999999;17400;39500
"2863";"France";"ULTIBRO";2016-01-01;3682873,24;3213488,44999999;264003,3;3000000;3986700;3583100;327100;300;19300;56900
"2864";"France";"ULTIBRO";2016-02-01;3914496,4;3477092,27000001;280920,42;3153900;3825200;3388600;345900;1500;25200;64000
"2865";"France";"ULTIBRO";2016-03-01;3925976,31;3415204,02;281816,7;3399200;3411100;3118500;208100;1900;11500;71100
"2866";"France";"ULTIBRO";2016-04-01;3554886,23;3050785,87;254425,38;3216800;3109900;2676300;362500;899,999999999999;12100;58100
"2867";"France";"ULTIBRO";2016-05-01;4441129,37;4314412,75;351167,52;3532300;3351500;2820900;430000;400;28300;71900
"2868";"France";"ULTIBRO";2016-06-01;4008786,94;3898655,98999999;321651;3585100;3753500;2906200;656000;1100;14600;175600
"2869";"France";"ULTIBRO";2016-07-01;3790935,61;3686384,86999999;304027,02;3495800;3598800;3228800;260200;500;27300;82000
"2870";"France";"ULTIBRO";2016-08-01;3620850,51;3536233,15999999;290398,9;3450200;3184700;2765100;326700;-99,9999999999996;21100;71900
"2871";"France";"ULTIBRO";2016-09-01;4398715,2;4267047,08999999;352022;3712900;3606400;3048000;471200;1200;22000;64000
