"";"Country";"Brand";"Month";"Gross.Sales";"Net.Sales";"Volume";"Mgmt_Sales";"Total_expenses";"Expense_A240";"Expense_B240";"Expense_D240";"Expense_Q240"
"15786";"United Kingdom";"DESFERAL";2014-01-01;23030,17;21836,98;2680000;21800;0;0;0;0;0
"15787";"United Kingdom";"DESFERAL";2014-02-01;12900,98;12183,68;1502000;12200;0;0;0;0;0
"15788";"United Kingdom";"DESFERAL";2014-03-01;16789,21;15818,81;1950000;15800;0;0;0;0;0
"15789";"United Kingdom";"DESFERAL";2014-04-01;19451,38;18398,11;2265000;18400;0;0;0;0;0
"15790";"United Kingdom";"DESFERAL";2014-05-01;71363,32;67207,24;8234000;67100;0;0;0;0;0
"15791";"United Kingdom";"DESFERAL";2014-06-01;86352,38;75142,03;9528000;75200;0;0;0;0;0
"15792";"United Kingdom";"DESFERAL";2014-07-01;29810,67;28208,01;3425000;28200;0;0;0;0;0
"15793";"United Kingdom";"DESFERAL";2014-08-01;15356,61;14538,43;1770000;14500;0;0;0;0;0
"15794";"United Kingdom";"DESFERAL";2014-09-01;10864,42;10354,33;1241000;10400;0;0;0;0;0
"15795";"United Kingdom";"DESFERAL";2014-10-01;17984,89;16940,13;2029000;16900;0;0;0;0;0
"15796";"United Kingdom";"DESFERAL";2014-11-01;12397,69;11646,6;1412000;11700;0;0;0;0;0
"15797";"United Kingdom";"DESFERAL";2014-12-01;14911,03;13633,98;1683000;13600;0;0;0;0;0
"15798";"United Kingdom";"DESFERAL";2015-01-01;13397,69;11810,52;1522000;11800;0;0;0;0;0
"15799";"United Kingdom";"DESFERAL";2015-02-01;12444,6;10763,12;1466000;10800;0;0;0;0;0
"15800";"United Kingdom";"DESFERAL";2015-03-01;17572,96;15145,75;1967000;15100;0;0;0;0;0
"15801";"United Kingdom";"DESFERAL";2015-04-01;13168,84;11411,75;1485000;11400;0;0;0;0;0
"15802";"United Kingdom";"DESFERAL";2015-05-01;13517,11;11626,91;1519000;11700;0;0;0;0;0
"15803";"United Kingdom";"DESFERAL";2015-06-01;12385,34;10710,2;1392000;10700;0;0;0;0;0
"15804";"United Kingdom";"DESFERAL";2015-07-01;9142,46;7748,42;1029000;7700;0;0;0;0;0
"15805";"United Kingdom";"DESFERAL";2015-08-01;7306,85;6272,53;820000;6300;0;0;0;0;0
"15806";"United Kingdom";"DESFERAL";2015-09-01;10738,24;9157,61;1200000;9099,99999999999;0;0;0;0;0
"15807";"United Kingdom";"DESFERAL";2015-10-01;12232,28;10226,79;1349000;10300;0;0;0;0;0
"15808";"United Kingdom";"DESFERAL";2015-11-01;6769,75;5824,33;761000;5800;0;0;0;0;0
"15809";"United Kingdom";"DESFERAL";2015-12-01;21069,7;17941,11;2355000;17900;0;0;0;0;0
"15810";"United Kingdom";"DESFERAL";2016-01-01;6327,84;5606,51;706000;5600;0;0;0;0;0
"15811";"United Kingdom";"DESFERAL";2016-02-01;7346,6;6325,24;809000;6300;0;0;0;0;0
"15812";"United Kingdom";"DESFERAL";2016-03-01;9723,02;8299,3;1065000;8300;0;0;0;0;0
"15813";"United Kingdom";"DESFERAL";2016-04-01;6378,99;5515,52;707000;5500;0;0;0;0;0
"15814";"United Kingdom";"DESFERAL";2016-05-01;11414,32;9950,96;1272000;10000;0;0;0;0;0
"15815";"United Kingdom";"DESFERAL";2016-06-01;6768,71;5813,51;744000;5800;0;0;0;0;0
"15816";"United Kingdom";"DESFERAL";2016-07-01;6004,37;5097,98;645000;5100;0;0;0;0;0
"15817";"United Kingdom";"DESFERAL";2016-08-01;3232,11;2791,82;356000;2800;0;0;0;0;0
"15818";"United Kingdom";"DESFERAL";2016-09-01;11597,35;9796,89;1255000;9800;0;0;0;0;0
"15819";"United Kingdom";"DESFERAL";2016-10-01;21240,76;17874,77;2302000;17900;0;0;0;0;0
"15820";"United Kingdom";"DESFERAL";2016-11-01;17753,74;14966,43;1916000;14900;0;0;0;0;0
"15821";"United Kingdom";"DESFERAL";2016-12-01;25610,49;21734,64;2764000;20100;0;0;0;0;0
"15822";"United Kingdom";"DESFERAL";2017-01-01;26370,91;23215,82;2883000;0;0;0;0;0;0
"15823";"United Kingdom";"DESFERAL";2017-02-01;17368,08;15480,99;1902000;0;0;0;0;0;0
"15824";"United Kingdom";"DESFERAL";2017-03-01;40939,04;36181,15;4489000;0;0;0;0;0;0
"15825";"United Kingdom";"DESFERAL";2017-04-01;28817,47;25301,79;3136000;0;0;0;0;0;0
"15826";"United Kingdom";"DESFERAL";2017-05-01;13770,07;12177,97;1482000;0;0;0;0;0;0
"15827";"United Kingdom";"DESFERAL";2017-06-01;43752,42;39281,45;4865000;0;0;0;0;0;0
"15828";"United Kingdom";"DESFERAL";2017-07-01;32212,71;29033;3502000;0;0;0;0;0;0
"15829";"United Kingdom";"DESFERAL";2017-08-01;18631,8;16633,01;2060000;0;0;0;0;0;0
"15830";"United Kingdom";"DESFERAL";2017-09-01;23960,1;21269,15;2640000;0;0;0;0;0;0
"15831";"United Kingdom";"DESFERAL";2017-10-01;24333,45;21256,38;2641000;0;0;0;0;0;0
"15832";"United Kingdom";"DESFERAL";2017-11-01;4886,58;4483,16;552000;0;0;0;0;0;0
"15833";"United Kingdom";"DESFERAL";2017-12-01;6709,15;6195,41;747000;0;0;0;0;0;0
"15834";"United Kingdom";"DESFERAL";2018-01-01;3876,83;3388,02;428000;3388,02;0;0;0;0;0
"15835";"United Kingdom";"DESFERAL";2018-02-01;6201,34;5674,74;715000;5674,74;0;0;0;0;0
"15836";"United Kingdom";"DESFERAL";2018-03-01;2311,46;2099,28;265000;2099,28;0;0;0;0;0
"15837";"United Kingdom";"DESFERAL";2018-04-01;2520,83;2311,61;285000;2311,61;0;0;0;0;0
"15838";"United Kingdom";"DESFERAL";2018-05-01;4526,37;4122,13;520000;4122,13;0;0;0;0;0
"15839";"United Kingdom";"DESFERAL";2018-06-01;2668,18;2413,79;305000;2413,79;0;0;0;0;0
"15840";"United Kingdom";"DESFERAL";2018-07-01;650,5;595,26;75000;595,26;0;0;0;0;0
"15841";"United Kingdom";"DESFERAL";2018-08-01;5290,64;4841,37;610000;4841,37;0;0;0;0;0
"15842";"United Kingdom";"DESFERAL";2018-09-01;2385,13;2182,59;275000;2182,59;0;0;0;0;0
"15843";"United Kingdom";"DESFERAL";2018-10-01;3214,69;2946,55;365000;2946,55;0;0;0;0;0
"15844";"United Kingdom";"DESFERAL";2018-11-01;3989,69;3650,91;460000;3650,91;0;0;0;0;0
"15845";"United Kingdom";"DESFERAL";2018-12-01;4293,24;3928,66;495000;3928,66;0;0;0;0;0
"15846";"United Kingdom";"DESFERAL";2019-01-01;1523,42;1311,96;170000;1311,96;0;0;0;0;0
"15847";"United Kingdom";"DESFERAL";2019-02-01;3963,55;3343,99;425000;3343,99;0;0;0;0;0
"15848";"United Kingdom";"DESFERAL";2019-03-01;6155,16;5123,67;660000;5123,67;0;0;0;0;0
"15849";"United Kingdom";"DESFERAL";2019-04-01;4942,78;4151,19;530000;4151,19;0;0;0;0;0
"15850";"United Kingdom";"DESFERAL";2019-05-01;NA;NA;NA;NA;0;0;0;0;0
"15851";"United Kingdom";"DESFERAL";2019-06-01;NA;NA;NA;NA;0;0;0;0;0
"15852";"United Kingdom";"DESFERAL";2019-07-01;NA;NA;NA;NA;0;0;0;0;0
"15853";"United Kingdom";"DESFERAL";2019-08-01;NA;NA;NA;NA;0;0;0;0;0
"15854";"United Kingdom";"DESFERAL";2019-09-01;NA;NA;NA;NA;0;0;0;0;0
"15855";"United Kingdom";"DESFERAL";2019-10-01;NA;NA;NA;NA;0;0;0;0;0
"15856";"United Kingdom";"DESFERAL";2019-11-01;NA;NA;NA;NA;0;0;0;0;0
"15857";"United Kingdom";"DESFERAL";2019-12-01;NA;NA;NA;NA;0;0;0;0;0
"15858";"United Kingdom";"DESFERAL";2020-01-01;NA;NA;NA;NA;0;0;0;0;0
"15859";"United Kingdom";"DESFERAL";2020-02-01;NA;NA;NA;NA;0;0;0;0;0
"15860";"United Kingdom";"DESFERAL";2020-03-01;NA;NA;NA;NA;0;0;0;0;0
"15861";"United Kingdom";"DESFERAL";2020-04-01;NA;NA;NA;NA;0;0;0;0;0
"15862";"United Kingdom";"DESFERAL";2020-05-01;NA;NA;NA;NA;0;0;0;0;0
"15863";"United Kingdom";"DESFERAL";2020-06-01;NA;NA;NA;NA;0;0;0;0;0
"15864";"United Kingdom";"DESFERAL";2020-07-01;NA;NA;NA;NA;0;0;0;0;0
"15865";"United Kingdom";"DESFERAL";2020-08-01;NA;NA;NA;NA;0;0;0;0;0
"15866";"United Kingdom";"DESFERAL";2020-09-01;NA;NA;NA;NA;0;0;0;0;0
"15867";"United Kingdom";"DESFERAL";2020-10-01;NA;NA;NA;NA;0;0;0;0;0
"15868";"United Kingdom";"DESFERAL";2020-11-01;NA;NA;NA;NA;0;0;0;0;0
"15869";"United Kingdom";"DESFERAL";2020-12-01;NA;NA;NA;NA;0;0;0;0;0
"15870";"United Kingdom";"DESFERAL";2021-01-01;NA;NA;NA;NA;0;0;0;0;0
"15871";"United Kingdom";"DESFERAL";2021-02-01;NA;NA;NA;NA;0;0;0;0;0
"15872";"United Kingdom";"DESFERAL";2021-03-01;NA;NA;NA;NA;0;0;0;0;0
"15873";"United Kingdom";"DESFERAL";2021-04-01;NA;NA;NA;NA;0;0;0;0;0
"15874";"United Kingdom";"DESFERAL";2021-05-01;NA;NA;NA;NA;0;0;0;0;0
"15875";"United Kingdom";"DESFERAL";2021-06-01;NA;NA;NA;NA;0;0;0;0;0
"15876";"United Kingdom";"DESFERAL";2021-07-01;NA;NA;NA;NA;0;0;0;0;0
"15877";"United Kingdom";"DESFERAL";2021-08-01;NA;NA;NA;NA;0;0;0;0;0
"15878";"United Kingdom";"DESFERAL";2021-09-01;NA;NA;NA;NA;0;0;0;0;0
"15879";"United Kingdom";"DESFERAL";2021-10-01;NA;NA;NA;NA;0;0;0;0;0
"15880";"United Kingdom";"DESFERAL";2021-11-01;NA;NA;NA;NA;0;0;0;0;0
"15881";"United Kingdom";"DESFERAL";2021-12-01;NA;NA;NA;NA;0;0;0;0;0
"15882";"United Kingdom";"DESFERAL";2022-01-01;NA;NA;NA;NA;0;0;0;0;0
"15883";"United Kingdom";"DESFERAL";2022-02-01;NA;NA;NA;NA;0;0;0;0;0
"15884";"United Kingdom";"DESFERAL";2022-03-01;NA;NA;NA;NA;0;0;0;0;0
"15885";"United Kingdom";"DESFERAL";2022-04-01;NA;NA;NA;NA;0;0;0;0;0
"15886";"United Kingdom";"DESFERAL";2022-05-01;NA;NA;NA;NA;0;0;0;0;0
"15887";"United Kingdom";"DESFERAL";2022-06-01;NA;NA;NA;NA;0;0;0;0;0
"15888";"United Kingdom";"DESFERAL";2022-07-01;NA;NA;NA;NA;0;0;0;0;0
"15889";"United Kingdom";"DESFERAL";2022-08-01;NA;NA;NA;NA;0;0;0;0;0
"15890";"United Kingdom";"DESFERAL";2022-09-01;NA;NA;NA;NA;0;0;0;0;0
"15891";"United Kingdom";"DESFERAL";2022-10-01;NA;NA;NA;NA;0;0;0;0;0
"15892";"United Kingdom";"DESFERAL";2022-11-01;NA;NA;NA;NA;0;0;0;0;0
"15893";"United Kingdom";"DESFERAL";2022-12-01;NA;NA;NA;NA;0;0;0;0;0
"15894";"United Kingdom";"EXJADE";2012-01-01;1203751,77;1203751,77;35934500;1171000;62000;59000;2000;1000;0
"15895";"United Kingdom";"EXJADE";2012-02-01;1130141;1128965;33705000;1096000;80000;71000;8000;1000;0
"15896";"United Kingdom";"EXJADE";2012-03-01;1127253,61;1127159,53;33544000;1094000;128000;58000;69000;1000;0
"15897";"United Kingdom";"EXJADE";2012-04-01;983137,130000001;983137,130000001;29260000;950000;121000;93000;28000;0;0
"15898";"United Kingdom";"EXJADE";2012-05-01;1285485,6;1285485,6;38258500;1253000;96000;92000;3000;1000;0
"15899";"United Kingdom";"EXJADE";2012-06-01;997130,4;998823,84;29676500;965000;152000;86000;65000;1000;0
"15900";"United Kingdom";"EXJADE";2012-07-01;1228475;1228475;36613500;1196000;178000;123000;54000;1000;0
"15901";"United Kingdom";"EXJADE";2012-08-01;1106968,8;1002304,8;29830500;969000;93000;79000;13000;1000;0
"15902";"United Kingdom";"EXJADE";2012-09-01;965025,600000001;965025,600000001;28721000;976000;59000;52000;6000;1000;0
"15903";"United Kingdom";"EXJADE";2012-10-01;1095795,84;1095795,84;32609500;1068000;97000;71000;25000;1000;0
"15904";"United Kingdom";"EXJADE";2012-11-01;1105675,2;1105675,2;32907000;1078000;84000;73000;10000;1000;0
"15905";"United Kingdom";"EXJADE";2012-12-01;1004874,8;1004874,8;29900500;976000;87000;66000;21000;0;0
"15906";"United Kingdom";"EXJADE";2013-01-01;1183056,45;1183056,45;35231000;1161000;146000;79000;34000;1000;32000
"15907";"United Kingdom";"EXJADE";2013-02-01;899736,910000001;899736,910000001;26775000;879000;149000;89000;17000;1000;42000
"15908";"United Kingdom";"EXJADE";2013-03-01;1122727,2;1122933;33414500;1101000;193000;68000;101000;1000;23000
"15909";"United Kingdom";"EXJADE";2013-04-01;1102888,8;1105152,6;32823000;1072000;84000;51000;-6000;0;39000
"15910";"United Kingdom";"EXJADE";2013-05-01;1029542,23;1029601,03;30635500;1008000;158000;94000;26000;1000;37000
"15911";"United Kingdom";"EXJADE";2013-06-01;2185602,3;2444969,1;65082500;1127000;167000;90000;50000;1000;26000
"15912";"United Kingdom";"EXJADE";2013-07-01;1206816;1204170;35854000;1186000;197000;125000;47000;1000;24000
"15913";"United Kingdom";"EXJADE";2013-08-01;1001716,8;1001775,6;29813000;980000;124700;79600;22100;1000;22000
"15914";"United Kingdom";"EXJADE";2013-09-01;1140489,47;1140489,47;33943000;1119300;136500;95300;9599,99999999997;900;30700
"15915";"United Kingdom";"EXJADE";2013-10-01;1190229,6;1190229,6;35423500;1168200;164700;72900;66700;799,999999999999;24300
"15916";"United Kingdom";"EXJADE";2013-11-01;1088994,73;1090670,53;32410000;1062000;148700;96600;16000;900;35200
"15917";"United Kingdom";"EXJADE";2013-12-01;1226991,34;1226991,34;36515500;1205800;125600;97400;-9599,99999999997;900;36900
"15918";"United Kingdom";"EXJADE";2014-01-01;1151198,68;1112914,51;34293000;1088700;176100;129000;33800;900;12400
"15919";"United Kingdom";"EXJADE";2014-02-01;1032452,4;994433,96;30747500;973200;128100;98100;9300;800;19900
"15920";"United Kingdom";"EXJADE";2014-03-01;1119669,6;1078238,02;33323500;1057100;220900;107600;82000;900;30400
"15921";"United Kingdom";"EXJADE";2014-04-01;1207955,94;1163190,53;35945000;1142000;167500;94800;53400;900;18400
"15922";"United Kingdom";"EXJADE";2014-05-01;1186936,8;1142826,81;35343000;1121700;134200;106400;11100;900;15800
"15923";"United Kingdom";"EXJADE";2014-06-01;979725,600000001;943083,69;29158500;923200;166300;121100;26600;800;17800
"15924";"United Kingdom";"EXJADE";2014-07-01;1294309,21;1246077,98;38521000;1226200;213800;186000;1800,00000000001;899,999999999999;25100
"15925";"United Kingdom";"EXJADE";2014-08-01;1122139,2;1080421,78;33411000;1060600;75499,9999999999;43800;10900;900;19900
"15926";"United Kingdom";"EXJADE";2014-09-01;1131900;1090042,73;33687500;1068400;182200;113800;21900;900;45600
"15927";"United Kingdom";"EXJADE";2014-10-01;1188818,4;1144497,22;35395500;1124600;211700;136800;27300;799,999999999999;46800
"15928";"United Kingdom";"EXJADE";2014-11-01;1054139,16;1016392,79;31370500;998199,999999999;217700;112100;44800;900;59900
"15929";"United Kingdom";"EXJADE";2014-12-01;1279605,6;1231792,32;38083500;1220700;213000;125000;44800;900;42300
"15930";"United Kingdom";"EXJADE";2015-01-01;1257026,4;1147551,05;37411500;1127100;163300;121200;8600;700;32800
"15931";"United Kingdom";"EXJADE";2015-02-01;1041230,4;933553,95;30989000;913200;153600;105200;8300;500;39600
"15932";"United Kingdom";"EXJADE";2015-03-01;1151564,4;1033137,64;34268500;1010400;209900;102700;73800;-1100;34500
"15933";"United Kingdom";"EXJADE";2015-04-01;1164945,6;1044131,51;34671000;1023700;164100;130400;16900;3800;13000
"15934";"United Kingdom";"EXJADE";2015-05-01;1109203,2;996213,85;33096000;968000;175500;103000;33300;12500;26700
"15935";"United Kingdom";"EXJADE";2015-06-01;1276548;1144297,88;37992500;1123900;23900;-16400;11700;-11600;40200
"15936";"United Kingdom";"EXJADE";2015-07-01;1288620,6;1155676,11;38346000;1135300;78900;0;8000;15000;55900
"15937";"United Kingdom";"EXJADE";2015-08-01;1166474,4;1044501,76;34674500;1024100;45800;0;11000;2900;31900
"15938";"United Kingdom";"EXJADE";2015-09-01;1226215,2;1099520,68;36494500;1079100;170900;0;87000;-3300;87200
"15939";"United Kingdom";"EXJADE";2015-10-01;1034174,4;927375,25;30821000;906900,000000001;52100;0;18400;16300;17400
"15940";"United Kingdom";"EXJADE";2015-11-01;1193875,2;1070555,46;35560000;1050200;25600;0;45200;-11700;-7899,99999999998
"15941";"United Kingdom";"EXJADE";2015-12-01;1452007,2;1301725,88;43214500;1281300;90000;0;45000;2200;42800
"15942";"United Kingdom";"EXJADE";2016-01-01;1137309,6;1065897;33680500;1046700;130600;95800;3100;0;31700
"15943";"United Kingdom";"EXJADE";2016-02-01;1086859,2;1002688,94;32389000;984700;117900;80100;3700;0;34100
"15944";"United Kingdom";"EXJADE";2016-03-01;1400372,47;1291427,33;41678000;1268100;172700;65900;64400;0;42400
"15945";"United Kingdom";"EXJADE";2016-04-01;1155655,2;1065661,09;34394500;1046500;149800;78500;25000;0;46300
"15946";"United Kingdom";"EXJADE";2016-05-01;1181629,16;1089580,36;35164500;1070000;127300;62300;27500;0;37500
"15947";"United Kingdom";"EXJADE";2016-06-01;1294305,6;1193551,66;38521000;1172000;146800;75900;17900;0;53000
"15948";"United Kingdom";"EXJADE";2016-07-01;1057224;973893,210000001;31437000;956400;200000;92600;63200;0;44200
"15949";"United Kingdom";"EXJADE";2016-08-01;1345226,4;1237696,71;39952500;1215400;132700;70600;32400;0;29700
"15950";"United Kingdom";"EXJADE";2016-09-01;1300656;1198229,07;38678500;1176700;131200;73599,9999999999;32500;0;25100
"15951";"United Kingdom";"EXJADE";2016-10-01;1026295,2;946262,62;30544500;929200,000000001;143000;80700;43700;0;18600
"15952";"United Kingdom";"EXJADE";2016-11-01;1216891,2;1121973,89;35574400;1103100;132900;69200;42100;0;21600
"15953";"United Kingdom";"EXJADE";2016-12-01;1268626,8;1164763,18;34756900;1142500;204300;69500;59700;0;75100
"15954";"United Kingdom";"EXJADE";2017-01-01;1223434,8;1164781,25;32996100;1527200;153400;106900;23600;0;22900
"15955";"United Kingdom";"EXJADE";2017-02-01;1364798,4;1282033,15;34732700;1919700;153900;82000;50000;0;21900
"15956";"United Kingdom";"EXJADE";2017-03-01;1572328,92;1497840,3;38848700;2362700;187700;75300;89500;0;22900
"15957";"United Kingdom";"EXJADE";2017-04-01;1511025,6;1439457,67;36123700;2406600;136100;82100;26500;0;27500
"15958";"United Kingdom";"EXJADE";2017-05-01;1479290,4;1409311,3;34486200;2454900;177800;87900;57100;0;32800
"15959";"United Kingdom";"EXJADE";2017-06-01;1626357,6;1549351,78;37636800;2741300;106500;24100;76500;0;5900,00000000001
"15960";"United Kingdom";"EXJADE";2017-07-01;1427631,96;1360314,47;30624400;2667800;287400;189700;49500;0;48200
"15961";"United Kingdom";"EXJADE";2017-08-01;1668618;1589579,83;35756100;-4990600;131300;71500;33200;0;26600
"15962";"United Kingdom";"EXJADE";2017-09-01;1626712,8;1550691,08;34857000;1522800;160500;82700;53100;0;24700
"15963";"United Kingdom";"EXJADE";2017-10-01;1667116,8;1616164,72;35641900;1587100;107600;73400;-2699,99999999999;0;36900
"15964";"United Kingdom";"EXJADE";2017-11-01;1669222,44;1590609,16;35766900;1562000;223900;77800;106200;0;39900
"15965";"United Kingdom";"EXJADE";2017-12-01;1900332;1810065,98;40721400;1777500;215900;91600;83600;0;40700
"15966";"United Kingdom";"EXJADE";2018-01-01;1581843,6;1495051,23;33631200;1459436,839;124300;72800;22000;0;29500
"15967";"United Kingdom";"EXJADE";2018-02-01;1563091,56;1441302,85;33490800;1403229,115;130300;76400;23700;0;30200
"15968";"United Kingdom";"EXJADE";2018-03-01;1630203,29;1503791,59;34946100;1464446,269;111600;88900;-7100;0;29800
"15969";"United Kingdom";"EXJADE";2018-04-01;1638021,52;1510729,07;35100000;1472614,266;147200;93100;19400;0;34700
"15970";"United Kingdom";"EXJADE";2018-05-01;1660176;1531625,69;35575200;1492916,953;156600;66200;46000;0;44400
"15971";"United Kingdom";"EXJADE";2018-06-01;1577814;1455366,96;33801300;1443518,192;99800;73300;-500;0;27000
"15972";"United Kingdom";"EXJADE";2018-07-01;1846908;1703576,43;39576600;1690439,743;143300;95400;20500;0;27400
"15973";"United Kingdom";"EXJADE";2018-08-01;1558746;1432940,26;33277500;1421494,1;132900;77600;28800;0;26500
"15974";"United Kingdom";"EXJADE";2018-09-01;1589742;1466783,9;34065900;1455093,742;155300;92099,9999999999;29400;0;33800
"15975";"United Kingdom";"EXJADE";2018-10-01;1707231,6;1573290;36558000;1561025,013;148600;93900,0000000001;24400;0;30300
"15976";"United Kingdom";"EXJADE";2018-11-01;1690038;1557580,52;36193500;1545538,19;141000;70699,9999999999;46900;0;23400
"15977";"United Kingdom";"EXJADE";2018-12-01;1579411,72;1456591,2;33844500;1444769,16;149100;91000;23000;0;35100
"15978";"United Kingdom";"EXJADE";2019-01-01;1654002;1466074,56;34740900;1441613,151;53800;45700;-3400;0;11500
"15979";"United Kingdom";"EXJADE";2019-02-01;1586088;1434095,76;33971400;1417671,806;79200;40500;26500;0;12200
"15980";"United Kingdom";"EXJADE";2019-03-01;1710954;1547029,11;36663300;1525382,819;70800;31600;28900;0;10300
"15981";"United Kingdom";"EXJADE";2019-04-01;1571472;1421251,95;33701400;1401216,36;73800;42100;18900;0;12800
"15982";"United Kingdom";"EXJADE";2019-05-01;NA;NA;NA;NA;99097,096;44106,003;42031,395;0;12959,698
"15983";"United Kingdom";"EXJADE";2019-06-01;NA;NA;NA;NA;75472,527;42956,585;21056,244;0;11459,698
"15984";"United Kingdom";"EXJADE";2019-07-01;NA;NA;NA;NA;65573,453;42543,541;11570,214;0;11459,698
"15985";"United Kingdom";"EXJADE";2019-08-01;NA;NA;NA;NA;71937,904;42543,541;17934,665;0;11459,698
"15986";"United Kingdom";"EXJADE";2019-09-01;NA;NA;NA;NA;61483,962;42543,541;7480,723;0;11459,698
"15987";"United Kingdom";"EXJADE";2019-10-01;NA;NA;NA;NA;56470,661;42543,541;2467,422;0;11459,698
"15988";"United Kingdom";"EXJADE";2019-11-01;NA;NA;NA;NA;55457,406;42543,541;1454,167;0;11459,698
"15989";"United Kingdom";"EXJADE";2019-12-01;NA;NA;NA;NA;73014,23;52237,343;6571,02;0;14205,867
"15990";"United Kingdom";"EXJADE";2020-01-01;NA;NA;NA;NA;59528,4688414581;40432,9612613501;-2609,65630471202;0;21705,16388482
"15991";"United Kingdom";"EXJADE";2020-02-01;NA;NA;NA;NA;79198,5902339414;35832,2742031659;20339,9682573143;0;23026,3477734612
"15992";"United Kingdom";"EXJADE";2020-03-01;NA;NA;NA;NA;69580,3771622114;27958,0213535813;22182,0785900522;0;19440,2772185779
"15993";"United Kingdom";"EXJADE";2020-04-01;NA;NA;NA;NA;92951,2643232601;37955,3488361686;29046,3596519505;0;25949,555835141
"15994";"United Kingdom";"EXJADE";2020-05-01;NA;NA;NA;NA;95743,9103103972;39022,6763827569;32261,0279287033;0;24460,2059989369
"15995";"United Kingdom";"EXJADE";2020-06-01;NA;NA;NA;NA;75796,4646011794;38005,7316679408;16161,6352671043;0;21629,0976661343
"15996";"United Kingdom";"EXJADE";2020-07-01;NA;NA;NA;NA;68150,060833642;37640,2920169291;8880,67115057861;0;21629,0976661343
"15997";"United Kingdom";"EXJADE";2020-08-01;NA;NA;NA;NA;73035,0695625187;37640,2920169291;13765,6798794553;0;21629,0976661343
"15998";"United Kingdom";"EXJADE";2020-09-01;NA;NA;NA;NA;65011,1884891676;37640,2920169291;5741,79880610418;0;21629,0976661343
"15999";"United Kingdom";"EXJADE";2020-10-01;NA;NA;NA;NA;61163,2495003237;37640,2920169291;1893,85981726034;0;21629,0976661343
"16000";"United Kingdom";"EXJADE";2020-11-01;NA;NA;NA;NA;60385,5297064911;37640,2920169291;1116,1400234277;0;21629,0976661343
"16001";"United Kingdom";"EXJADE";2020-12-01;NA;NA;NA;NA;78072,6514354093;46216,8592103908;5043,5599327614;0;26812,2322922571
"16002";"United Kingdom";"EXJADE";2021-01-01;NA;NA;NA;NA;54701,9887696462;33808,8857554097;-1298,23817445966;0;22191,3411886961
"16003";"United Kingdom";"EXJADE";2021-02-01;NA;NA;NA;NA;63622,6623689003;29961,9228248161;10118,6210656414;0;23542,1184784428
"16004";"United Kingdom";"EXJADE";2021-03-01;NA;NA;NA;NA;54288,4452696011;23377,6978089923;11035,0244829071;0;19875,7229777017
"16005";"United Kingdom";"EXJADE";2021-04-01;NA;NA;NA;NA;72717,8121736594;31737,1771093943;14449,831137211;0;26530,803927054
"16006";"United Kingdom";"EXJADE";2021-05-01;NA;NA;NA;NA;73686,7872956454;32629,6458764718;16049,0475043508;0;25008,0939148228
"16007";"United Kingdom";"EXJADE";2021-06-01;NA;NA;NA;NA;61932,8827585255;31779,3057922877;8040,00581515797;0;22113,5711510799
"16008";"United Kingdom";"EXJADE";2021-07-01;NA;NA;NA;NA;58005,2166127588;31473,7356083061;4417,90985337281;0;22113,5711510799
"16009";"United Kingdom";"EXJADE";2021-08-01;NA;NA;NA;NA;60435,385215017;31473,7356083061;6848,07845563103;0;22113,5711510799
"16010";"United Kingdom";"EXJADE";2021-09-01;NA;NA;NA;NA;56443,7068097267;31473,7356083061;2856,4000503407;0;22113,5711510799
"16011";"United Kingdom";"EXJADE";2021-10-01;NA;NA;NA;NA;54529,4542396512;31473,7356083061;942,147480265176;0;22113,5711510799
"16012";"United Kingdom";"EXJADE";2021-11-01;NA;NA;NA;NA;54142,5582627505;31473,7356083061;555,251503364552;0;22113,5711510799
"16013";"United Kingdom";"EXJADE";2021-12-01;NA;NA;NA;NA;68567,0632241178;38645,2157910974;2509,04382621703;0;27412,8036068034
"16014";"United Kingdom";"EXJADE";2022-01-01;NA;NA;NA;NA;54701,9887696462;33808,8857554097;-1298,23817445966;0;22191,3411886961
"16015";"United Kingdom";"EXJADE";2022-02-01;NA;NA;NA;NA;63622,6623689003;29961,9228248161;10118,6210656414;0;23542,1184784428
"16016";"United Kingdom";"EXJADE";2022-03-01;NA;NA;NA;NA;54288,4452696011;23377,6978089923;11035,0244829071;0;19875,7229777017
"16017";"United Kingdom";"EXJADE";2022-04-01;NA;NA;NA;NA;72717,8121736594;31737,1771093943;14449,831137211;0;26530,803927054
"16018";"United Kingdom";"EXJADE";2022-05-01;NA;NA;NA;NA;73686,7872956454;32629,6458764718;16049,0475043508;0;25008,0939148228
"16019";"United Kingdom";"EXJADE";2022-06-01;NA;NA;NA;NA;61932,8827585255;31779,3057922877;8040,00581515797;0;22113,5711510799
"16020";"United Kingdom";"EXJADE";2022-07-01;NA;NA;NA;NA;58005,2166127588;31473,7356083061;4417,90985337281;0;22113,5711510799
"16021";"United Kingdom";"EXJADE";2022-08-01;NA;NA;NA;NA;60435,385215017;31473,7356083061;6848,07845563103;0;22113,5711510799
"16022";"United Kingdom";"EXJADE";2022-09-01;NA;NA;NA;NA;56443,7068097267;31473,7356083061;2856,4000503407;0;22113,5711510799
"16023";"United Kingdom";"EXJADE";2022-10-01;NA;NA;NA;NA;54529,4542396512;31473,7356083061;942,147480265176;0;22113,5711510799
